1544603400,12966750,4811550,41
1544603400,12934850,4818650,17
1544603400,12986050,4866150,17
1544603400,12966950,4837750,57
1544603400,12947950,4812850,14
1544603400,12986350,4857150,26
1544603400,12967250,4828950,22
1544603400,12967250,4829350,70
1544603400,12948050,4837450,39
1544603400,12948050,4850250,10
1544603400,12973650,4817350,64
1544603400,12954550,4835450,27
1544603400,12960950,4824250,75
1544603400,12929050,4801050,126
1544603400,12941850,4826550,22
1544603400,12973850,4820250,79
1544603400,12948350,4828250,45
1544603400,12967650,4846050,39
1544603400,12980450,4844650,12
1544603400,12961250,4799050,36
1544603400,12967850,4833550,114
1544603400,13006250,4893050,19
1544603400,12955250,4822750,20
1544603400,12974450,4823650,52
1544603400,12942550,4831350,16
1544603400,12955350,4815250,40
1544603400,12936150,4831250,29
1544603400,12948950,4795250,17
1544603400,12949050,4802550,12
1544603400,12949050,4849750,105
1544603400,12949150,4854050,12
1544603400,12961950,4850550,24
1544603400,12968450,4824350,188
1544603400,12936450,4826150,62
1544603400,12949350,4803350,66
1544603400,12981550,4823650,10
1544603400,12949650,4768750,11
1544603400,12975250,4856050,35
1544603400,12956250,4807150,27
1544603400,12981850,4857550,22
1544603400,12962650,4845750,17
1544603400,12943650,4819650,103
1544603400,13007650,4897050,11
1544603400,12982150,4827650,10
1544603400,13007850,4892650,11
1544603400,12950250,4833350,40
1544603400,12950250,4833450,40
1544603400,12950350,4863650,16
1544603400,12995250,4793650,10
1544603400,12937750,4871050,10
1544603400,12957050,4834050,16
1544603400,12950650,4795950,24
1544603400,12950650,4804550,10
1544603400,12950650,4818050,21
1544603400,12950750,4833950,19
1544603400,12950750,4838050,292
1544603400,12963550,4850850,37
1544603400,13008450,4894950,10
1544603400,12938050,4826950,11
1544603400,12938050,4819050,23
1544603400,13027650,4858650,10
1544603400,12982950,4815150,12
1544603400,12970250,4842250,19
1544603400,12938250,4805550,13
1544603400,12951050,4819150,82
1544603400,12938450,4824150,56
1544603400,12989650,4830950,20
1544603400,12957750,4833850,86
1544603400,12970550,4827950,18
1544603400,12945050,4827650,14
1544603400,12989850,4840250,26
1544603400,12957950,4820250,30
1544603400,12938750,4816950,19
1544603400,12970850,4810450,12
1544603400,12938850,4828850,13
1544603400,12990050,4856250,15
1544603400,12938950,4824850,28
1544603400,12932650,4806450,17
1544603400,12971050,4826350,17
1544603400,12951850,4810050,67
1544603400,12977450,4824250,16
1544603400,12964750,4842050,49
1544603400,13035350,4858850,18
1544603400,12977750,4800150,18
1544603400,12977750,4816950,10
1544603400,12945850,4827550,14
1544603400,12926650,4828750,31
1544603400,12945950,4815350,113
1544603400,12945950,4809950,10
1544603400,12958750,4828050,73
1544603400,12952350,4821750,26
1544603400,12965150,4821350,15
1544603400,12958850,4845750,11
1544603400,13010050,4892950,48
1544603400,12939650,4872350,14
1544603400,12933350,4818750,14
1544603400,12958950,4830550,46
1544603400,12965350,4821450,151
1544603400,12984650,4887350,23
1544603400,12984750,4825650,36
1544603400,12984950,4855250,28
1544603400,12940150,4824850,19
1544603400,12965850,4829550,187
1544603400,12959550,4851650,10
1544603400,12959550,4830850,21
1544603400,12946950,4813250,12
1544603400,12927750,4799750,13
1544603400,12947150,4807150,49
1544603400,12959950,4825150,14
1544603400,12972750,4827550,44
1544603400,12940750,4850850,28
1544603400,12966350,4829450,55
1544605200,12972850,4847450,13
1544605200,12953750,4831150,102
1544605200,12966650,4839450,43
1544605200,12960250,4814950,18
1544605200,12973050,4829050,21
1544605200,12973050,4818050,11
1544605200,12985850,4827850,45
1544605200,12947550,4852950,33
1544605200,12947550,4848950,13
1544605200,12928450,4797550,14
1544605200,12960450,4849950,20
1544605200,12960450,4824550,191
1544605200,12941450,4851350,22
1544605200,12954250,4838150,55
1544605200,12954350,4834450,41
1544605200,12954350,4828550,15
1544605200,12935150,4808850,30
1544605200,13037650,4859050,43
1544605200,12948150,4819250,47
1544605200,12929050,4873550,18
1544605200,12941850,4849150,12
1544605200,12948250,4832750,46
1544605200,12948250,4809450,10
1544605200,12961050,4832250,19
1544605200,12961050,4827650,14
1544605200,12941950,4853450,12
1544605200,12993150,4823350,25
1544605200,12954850,4840850,17
1544605200,12954850,4831350,18
1544605200,12948450,4815550,12
1544605200,12948450,4836350,38
1544605200,12961250,4859650,36
1544605200,12929450,4799450,12
1544605200,12942250,4871050,16
1544605200,12942250,4831750,39
1544605200,12987050,4858150,37
1544605200,12967950,4820250,35
1544605200,12980750,4856750,11
1544605200,12961550,4839850,31
1544605200,12987150,4866250,11
1544605200,13038450,4859450,47
1544605200,12955350,4831450,101
1544605200,12980950,4845050,10
1544605200,12910550,4905550,17
1544605200,12910550,4906050,15
1544605200,12961750,4829950,22
1544605200,12987350,4844150,27
1544605200,12968250,4835450,18
1544605200,12930050,4812050,18
1544605200,12949350,4837750,12
1544605200,12974950,4801550,10
1544605200,12968650,4838950,15
1544605200,12994250,4817850,86
1544605200,12949450,4849050,57
1544605200,13039050,4859450,73
1544605200,12955950,4815850,15
1544605200,13007150,4897450,12
1544605200,12936750,4796850,10
1544605200,12956050,4822850,45
1544605200,13007250,4892750,16
1544605200,12962450,4817750,22
1544605200,12988050,4865650,12
1544605200,12988150,4856950,81
1544605200,12975450,4851550,23
1544605200,13001050,4781250,10
1544605200,12930750,4824450,14
1544605200,12943550,4810050,29
1544605200,12949950,4848350,40
1544605200,12962750,4822450,31
1544605200,12956450,4798950,22
1544605200,12962850,4818450,36
1544605200,12975750,4852450,16
1544605200,12956650,4818050,26
1544605200,12937450,4871450,13
1544605200,12950250,4808550,193
1544605200,12975950,4827050,19
1544605200,12931250,4799150,78
1544605200,12982450,4858750,14
1544605200,12937650,4824350,17
1544605200,12937750,4816550,27
1544605200,12963450,4828350,27
1544605200,12963450,4811150,17
1544605200,12944350,4866850,57
1544605200,12963550,4824550,21
1544605200,12970050,4829850,22
1544605200,12950850,4844350,14
1544605200,12976450,4806750,46
1544605200,12950950,4834050,12
1544605200,12963750,4818750,20
1544605200,12989350,4830550,19
1544605200,12957450,4818850,25
1544605200,12951050,4842850,57
1544605200,12944750,4798950,11
1544605200,12951250,4823550,89
1544605200,12951350,4842450,10
1544605200,12970650,4824250,23
1544605200,12951450,4849650,23
1544605200,12945150,4836550,24
1544605200,12977150,4800250,25
1544605200,12945250,4815150,24
1544605200,12932650,4828550,10
1544605200,12945450,4846050,75
1544605200,12945450,4828650,26
1544605200,12945450,4798450,10
1544605200,12964650,4827950,137
1544605200,12977450,4799350,12
1544605200,12990250,4821750,27
1544605200,12958350,4811950,26
1544605200,12983950,4886250,45
1544605200,12964750,4821150,89
1544605200,12977550,4806550,41
1544605200,12945650,4842150,18
1544605200,12939250,4845250,13
1544605200,12977650,4806250,10
1544605200,12945750,4807850,15
1544605200,12964950,4853750,11
1544605200,12939450,4822050,11
1544605200,12952250,4831950,39
1544605200,12965050,4822250,39
1544605200,12926750,4831650,13
1544605200,12939550,4832350,11
1544605200,12952350,4844150,61
1544605200,12965150,4843350,19
1544605200,12939650,4820150,10
1544605200,12933350,4797850,11
1544605200,12946150,4824150,14
1544605200,12959050,4809950,13
1544605200,12952650,4820550,134
1544605200,12965450,4799850,25
1544605200,12971950,4806250,47
1544605200,12914350,4906150,12
1544605200,12965550,4840050,11
1544605200,12933650,4826650,14
1544605200,12920950,4789850,12
1544605200,12933750,4823450,22
1544605200,12927350,4789650,32
1544605200,12952950,4820150,19
1544605200,12953050,4831150,60
1544605200,12978650,4801050,16
1544605200,12985150,4848350,10
1544605200,12940550,4828550,11
1544605200,12966150,4820650,19
1544605200,12978950,4833050,36
1544605200,12972650,4816550,35
1544605200,12959950,4839450,28
1544607000,12966450,4832050,87
1544607000,12960050,4836550,30
1544607000,12947350,4824750,21
1544607000,12928350,4797550,49
1544607000,12953950,4851350,13
1544607000,12953950,4849050,26
1544607000,12953950,4824050,32
1544607000,12966750,4842650,63
1544607000,12979550,4838850,37
1544607000,12973150,4805850,51
1544607000,12998750,4829750,24
1544607000,12966850,4837450,24
1544607000,12960450,4812950,16
1544607000,12966950,4835350,10
1544607000,12979750,4847650,39
1544607000,12960550,4830550,87
1544607000,12973450,4845550,124
1544607000,12954350,4822350,62
1544607000,12967250,4817150,16
1544607000,12960850,4829050,24
1544607000,12960950,4799050,14
1544607000,12986550,4866050,74
1544607000,12948250,4834950,117
1544607000,12967550,4848950,25
1544607000,12948350,4814150,23
1544607000,12948350,4829850,115
1544607000,13006050,4894050,24
1544607000,12954950,4862850,35
1544607000,12967750,4820350,12
1544607000,12967750,4859050,23
1544607000,12961450,4827650,41
1544607000,12935950,4817150,12
1544607000,12955250,4830550,48
1544607000,12936050,4815350,53
1544607000,12955350,4840350,17
1544607000,12955350,4850350,17
1544607000,12980950,4841650,34
1544607000,12968250,4828150,33
1544607000,12987450,4854750,19
1544607000,12942850,4831650,10
1544607000,12981250,4819750,12
1544607000,12949250,4794050,21
1544607000,12942950,4859850,41
1544607000,12936550,4825150,15
1544607000,12930350,4792850,30
1544607000,12987950,4857950,102
1544607000,13039150,4861750,15
1544607000,12930450,4801250,33
1544607000,12975350,4852950,22
1544607000,12956250,4829550,54
1544607000,12969050,4804750,27
1544607000,12981850,4825550,13
1544607000,12994650,4858050,11
1544607000,12962650,4801650,13
1544607000,12962750,4837350,20
1544607000,12975550,4819850,24
1544607000,12943650,4828850,78
1544607000,12937350,4804150,14
1544607000,12943850,4813350,17
1544607000,12943850,4823950,55
1544607000,12975850,4848250,13
1544607000,12988650,4844450,14
1544607000,12937550,4856450,31
1544607000,12975950,4803150,51
1544607000,12988750,4870950,13
1544607000,12918450,4909150,13
1544607000,12931250,4828350,18
1544607000,12944050,4833550,27
1544607000,12912050,4906250,13
1544607000,12924850,4798750,10
1544607000,12976050,4807250,43
1544607000,12969750,4826750,80
1544607000,12995350,4825650,42
1544607000,12912150,4795650,67
1544607000,12950550,4794150,46
1544607000,12950550,4844550,15
1544607000,12944250,4823950,17
1544607000,12957050,4851750,31
1544607000,12957050,4833950,32
1544607000,12982850,4821450,19
1544607000,12976450,4816750,39
1544607000,12995750,4826750,27
1544607000,12938150,4865450,14
1544607000,12950950,4828550,26
1544607000,12951050,4800750,14
1544607000,12951050,4827850,13
1544607000,12989450,4829650,10
1544607000,12944750,4842050,38
1544607000,12951150,4824950,50
1544607000,12932050,4800650,48
1544607000,12970550,4833050,14
1544607000,12964250,4824250,18
1544607000,12938750,4828450,37
1544607000,12951550,4828750,14
1544607000,12964450,4826450,20
1544607000,12970950,4820350,20
1544607000,12958250,4820550,64
1544607000,12977450,4824950,15
1544607000,12919950,4798850,17
1544607000,12958450,4835450,16
1544607000,12958450,4804650,13
1544607000,12971250,4792350,15
1544607000,13009650,4896350,14
1544607000,12990450,4826450,28
1544607000,12939350,4799850,10
1544607000,12952150,4845050,23
1544607000,12958650,4823450,14
1544607000,12971450,4835750,19
1544607000,12952250,4834250,32
1544607000,12913950,4795850,20
1544607000,12952350,4835750,113
1544607000,12965150,4824550,13
1544607000,12977950,4801350,38
1544607000,12933250,4817950,13
1544607000,12952450,4821850,26
1544607000,12952450,4836350,94
1544607000,12907750,4784750,14
1544607000,12926950,4826650,30
1544607000,12939750,4821950,26
1544607000,12978150,4828250,32
1544607000,12984650,4854850,64
1544607000,12952650,4842450,64
1544607000,12965450,4841050,23
1544607000,12939950,4821350,28
1544607000,12940050,4869850,51
1544607000,12965650,4832350,90
1544607000,12946550,4812750,91
1544607000,12984950,4827550,12
1544607000,12959450,4842250,65
1544607000,12965850,4836650,25
1544607000,12972350,4814750,37
1544607000,12953150,4833150,88
1544607000,13010850,4893350,53
1544607000,12953250,4838550,89
1544607000,12946950,4819150,36
1544607000,12959750,4834750,70
1544607000,12959850,4847350,23
1544607000,12991850,4811350,20
1544607000,12959950,4848850,85
1544607000,12985550,4890750,14
1544607000,12953550,4829750,338
1544608800,12928050,4828450,29
1544608800,12947250,4814650,121
1544608800,12940950,4815450,11
1544608800,12992150,4830950,19
1544608800,12960150,4833250,39
1544608800,12985750,4858350,17
1544608800,12979450,4795750,16
1544608800,12960250,4826450,188
1544608800,12960250,4854350,10
1544608800,12941150,4869350,32
1544608800,12953950,4815550,26
1544608800,12985950,4828950,11
1544608800,12954150,4804250,60
1544608800,12954150,4830350,30
1544608800,12992550,4816950,17
1544608800,12979850,4850550,196
1544608800,12941550,4869750,18
1544608800,12947950,4846450,67
1544608800,12909650,4803350,10
1544608800,12960950,4819350,17
1544608800,12929050,4799450,52
1544608800,12986650,4859150,21
1544608800,12967550,4849950,30
1544608800,12948450,4835750,99
1544608800,12961250,4829350,13
1544608800,12954950,4825150,49
1544608800,12967750,4813450,31
1544608800,12948550,4812750,20
1544608800,12948650,4822050,66
1544608800,12948650,4836950,244
1544608800,12987050,4865050,13
1544608800,12955150,4821750,24
1544608800,12967950,4812350,23
1544608800,12948750,4852350,12
1544608800,12961550,4809250,12
1544608800,12955250,4825950,117
1544608800,12974450,4853250,48
1544608800,12948950,4832850,78
1544608800,12961850,4836050,15
1544608800,12942750,4820450,10
1544608800,12942750,4802950,18
1544608800,12968350,4837350,109
1544608800,12923550,4837050,10
1544608800,12974750,4829850,13
1544608800,12987550,4788150,11
1544608800,12949250,4829250,52
1544608800,12949250,4803750,19
1544608800,12974950,4819050,90
1544608800,12974950,4831850,16
1544608800,12911050,4802350,10
1544608800,12949450,4828550,35
1544608800,12994350,4817550,18
1544608800,12936750,4828150,126
1544608800,12968950,4816950,10
1544608800,12962550,4833650,20
1544608800,12962650,4832350,45
1544608800,12962650,4844350,24
1544608800,12969250,4807650,34
1544608800,12969250,4833550,95
1544608800,12982050,4827550,20
1544608800,12950050,4822750,17
1544608800,12943750,4858050,106
1544608800,12943750,4850450,15
1544608800,12956550,4825650,58
1544608800,12950150,4812850,16
1544608800,12931150,4810650,12
1544608800,12969650,4838150,28
1544608800,12982450,4846750,80
1544608800,12950450,4840350,15
1544608800,12982550,4862850,16
1544608800,12944250,4834450,11
1544608800,12950650,4832050,41
1544608800,12950650,4850850,14
1544608800,12963450,4819450,42
1544608800,12969950,4813350,31
1544608800,12995550,4830050,53
1544608800,13002050,4821650,13
1544608800,12976550,4871650,16
1544608800,12951050,4851150,14
1544608800,12944750,4795550,11
1544608800,12983250,4856150,99
1544608800,12964050,4826650,115
1544608800,12964150,4826950,144
1544608800,12964150,4827250,55
1544608800,12906650,4789250,19
1544608800,12951450,4768250,12
1544608800,13034750,4860150,23
1544608800,12938750,4825850,17
1544608800,12983650,4845550,14
1544608800,12938850,4872250,17
1544608800,12964450,4837650,24
1544608800,12977250,4840250,34
1544608800,12938950,4823350,18
1544608800,12951750,4807750,26
1544608800,12951750,4808750,53
1544608800,12964550,4832350,15
1544608800,12971050,4838050,24
1544608800,12939050,4816750,68
1544608800,12964650,4812250,44
1544608800,12971150,4813650,95
1544608800,12964750,4825750,146
1544608800,12952050,4812450,10
1544608800,12971350,4809950,10
1544608800,12952250,4828850,92
1544608800,12907550,4793050,14
1544608800,12971550,4829850,45
1544608800,13035650,4859350,10
1544608800,12926850,4832950,21
1544608800,12946150,4814250,145
1544608800,12952550,4810150,46
1544608800,12984650,4817250,16
1544608800,12978250,4826950,58
1544608800,12991050,4886350,11
1544608800,12984750,4850250,19
1544608800,12972050,4857250,63
1544608800,13036050,4859750,11
1544608800,12965650,4832550,63
1544608800,12908150,4781650,14
1544608800,12946550,4838950,39
1544608800,12984950,4789450,13
1544608800,12965750,4808450,14
1544608800,12965750,4831450,50
1544608800,12991350,4854250,32
1544608800,12991350,4823750,10
1544608800,12985050,4878850,12
1544608800,12978750,4855650,11
1544608800,12953250,4823450,86
1544608800,12966050,4823750,27
1544608800,12985350,4880950,15
1544608800,12953350,4839350,128
1544608800,12966250,4821850,21
1544608800,12985550,4827350,13
1544608800,12985550,4849250,14
1544608800,12966350,4816050,44
1544610600,12940850,4862050,44
1544610600,12934450,4805450,17
1544610600,12953750,4828750,50
1544610600,12985750,4815850,16
1544610600,12979450,4856150,48
1544610600,12973050,4810850,11
1544610600,12966750,4823850,22
1544610600,12921950,4787650,11
1544610600,12947650,4851650,16
1544610600,12954150,4838250,18
1544610600,12934950,4828150,29
1544610600,12947750,4845850,69
1544610600,12947750,4860950,13
1544610600,12947850,4846550,64
1544610600,12960650,4822850,39
1544610600,12941550,4826550,18
1544610600,12947950,4825850,108
1544610600,12960750,4817350,27
1544610600,12967250,4844850,34
1544610600,12967250,4840850,46
1544610600,12935250,4811050,18
1544610600,12986450,4827250,58
1544610600,12922550,4800250,18
1544610600,12948150,4819950,17
1544610600,12960950,4806750,39
1544610600,13037750,4858250,13
1544610600,12954650,4817350,25
1544610600,12929150,4801550,69
1544610600,12929150,4810650,10
1544610600,12942050,4845450,20
1544610600,12942050,4829650,15
1544610600,12948450,4815850,14
1544610600,12961250,4819350,30
1544610600,12974150,4801950,22
1544610600,12961450,4837050,20
1544610600,12987050,4865850,14
1544610600,12955150,4825950,32
1544610600,12955150,4812750,13
1544610600,12955250,4816350,56
1544610600,12955250,4837450,11
1544610600,12936050,4860450,30
1544610600,12974450,4827850,27
1544610600,12968150,4863450,11
1544610600,12961750,4818550,31
1544610600,12987350,4793150,10
1544610600,13000150,4830350,15
1544610600,12968250,4800250,14
1544610600,12942750,4805850,27
1544610600,13013150,4895150,15
1544610600,12949250,4852350,78
1544610600,12962050,4828650,49
1544610600,12962050,4844350,17
1544610600,12987650,4820150,25
1544610600,12936650,4783450,22
1544610600,12936650,4804850,24
1544610600,12949550,4824850,15
1544610600,12981650,4829150,15
1544610600,12962450,4843350,38
1544610600,12968950,4845250,22
1544610600,12981750,4803950,14
1544610600,12962550,4823850,32
1544610600,12956250,4818950,22
1544610600,12969050,4808850,22
1544610600,12981850,4855350,31
1544610600,12949850,4841550,10
1544610600,12949850,4848950,13
1544610600,12962750,4820750,33
1544610600,12937250,4844250,14
1544610600,12950050,4817750,12
1544610600,12943750,4824750,27
1544610600,12943850,4842250,10
1544610600,12943850,4857050,149
1544610600,12931150,4801550,13
1544610600,12950350,4838050,51
1544610600,12982450,4846950,339
1544610600,12950450,4803050,29
1544610600,12976050,4827850,10
1544610600,12969750,4826550,45
1544610600,12950550,4809150,14
1544610600,12950550,4831450,11
1544610600,12944250,4825950,15
1544610600,12950650,4800450,12
1544610600,12957150,4817650,26
1544610600,12969950,4864550,11
1544610600,12969950,4833350,16
1544610600,12963750,4830950,12
1544610600,12976550,4800650,12
1544610600,12951050,4806750,29
1544610600,12938350,4800550,24
1544610600,12938350,4811550,10
1544610600,12957650,4857150,17
1544610600,12976850,4807250,11
1544610600,12938550,4860650,15
1544610600,12964150,4819850,59
1544610600,12919450,4888450,13
1544610600,12945150,4833850,18
1544610600,12970750,4828450,12
1544610600,12932450,4806950,11
1544610600,12964450,4823650,95
1544610600,12990050,4823550,12
1544610600,12945450,4861150,25
1544610600,12951850,4852550,26
1544610600,12951850,4828350,32
1544610600,12932750,4804950,27
1544610600,12983950,4883850,33
1544610600,12951950,4857850,11
1544610600,12951950,4839050,12
1544610600,13035250,4859250,10
1544610600,12932950,4823850,22
1544610600,12958550,4857250,49
1544610600,12971450,4829250,166
1544610600,12984250,4824550,48
1544610600,12913850,4904850,23
1544610600,12939450,4856550,21
1544610600,12933150,4850950,31
1544610600,12926750,4789550,18
1544610600,12965150,4841250,144
1544610600,12965150,4831650,217
1544610600,12946050,4845550,99
1544610600,12965250,4840650,21
1544610600,12933350,4848350,39
1544610600,12926950,4869550,10
1544610600,12939750,4871050,56
1544610600,12946250,4796750,12
1544610600,12971850,4813250,18
1544610600,12965450,4810050,23
1544610600,12978250,4825950,145
1544610600,12959150,4847150,25
1544610600,12959150,4818650,16
1544610600,12971950,4835450,24
1544610600,12991150,4826350,18
1544610600,12965750,4818050,15
1544610600,12965850,4818150,21
1544610600,12985150,4828850,64
1544610600,12940350,4814950,46
1544610600,12934050,4800350,19
1544610600,12946850,4807050,38
1544610600,12985250,4858150,51
1544610600,12985250,4885050,41
1544610600,12966050,4832650,49
1544610600,12966050,4826750,48
1544610600,12985350,4888950,11
1544610600,12927750,4832150,29
1544610600,12953450,4840850,52
1544610600,12979050,4827250,13
1544610600,12959950,4822950,26
1544610600,12953550,4829850,236
1544612400,12992050,4853050,20
1544612400,12947250,4833250,145
1544612400,12940950,4839150,45
1544612400,12940950,4827350,12
1544612400,12947350,4837050,127
1544612400,12960150,4847350,188
1544612400,12972950,4828050,14
1544612400,12985750,4821150,22
1544612400,12960250,4813050,43
1544612400,12960250,4852450,14
1544612400,12973050,4819950,26
1544612400,12985950,4856050,22
1544612400,12928450,4830350,15
1544612400,12960450,4815650,17
1544612400,12986050,4864150,21
1544612400,12986150,4832050,202
1544612400,12954250,4844050,14
1544612400,12954350,4818950,27
1544612400,12954350,4844550,12
1544612400,12967150,4814250,53
1544612400,12967150,4839950,53
1544612400,13018350,4900550,11
1544612400,12960750,4834650,138
1544612400,12960750,4837350,38
1544612400,12967250,4827050,23
1544612400,12948150,4833450,29
1544612400,12941850,4831450,26
1544612400,12954650,4819850,20
1544612400,12954650,4828250,58
1544612400,12935450,4827750,16
1544612400,12980350,4837550,10
1544612400,12935550,4831150,35
1544612400,12961150,4818550,189
1544612400,12954850,4829050,81
1544612400,12935650,4827850,36
1544612400,12948450,4827350,245
1544612400,12948450,4802950,60
1544612400,12986850,4837150,13
1544612400,12967750,4823450,15
1544612400,12948550,4848350,68
1544612400,12942250,4860250,22
1544612400,13038250,4858950,21
1544612400,12955150,4835350,114
1544612400,12948750,4832650,10
1544612400,12942450,4871250,63
1544612400,12968050,4804350,28
1544612400,12987250,4827950,26
1544612400,12987250,4885650,15
1544612400,12942550,4815350,37
1544612400,12968150,4795750,11
1544612400,12980950,4826850,31
1544612400,12961750,4832350,49
1544612400,12955450,4819750,13
1544612400,12981050,4818250,26
1544612400,12955550,4853350,32
1544612400,12993950,4831350,19
1544612400,12910750,4899250,17
1544612400,12961950,4842350,10
1544612400,12962050,4822550,11
1544612400,12930150,4800050,18
1544612400,12962150,4830750,92
1544612400,12943050,4863850,16
1544612400,12949450,4840850,21
1544612400,12975150,4824450,52
1544612400,12943250,4859250,83
1544612400,12968850,4820850,11
1544612400,12981650,4859250,33
1544612400,12943350,4826650,71
1544612400,12924150,4829350,16
1544612400,12937050,4828250,42
1544612400,13001050,4830550,60
1544612400,12949950,4822550,29
1544612400,12988450,4842550,17
1544612400,12956650,4838750,18
1544612400,12969450,4810350,56
1544612400,12975850,4831750,18
1544612400,12969550,4839550,27
1544612400,12969550,4828250,17
1544612400,12950350,4801050,19
1544612400,12963150,4823550,35
1544612400,12975950,4800250,19
1544612400,12931250,4809150,10
1544612400,12956850,4820350,24
1544612400,12956950,4843750,16
1544612400,12969750,4847550,42
1544612400,12969750,4809950,11
1544612400,12982550,4817850,22
1544612400,12950550,4794650,65
1544612400,12988950,4880650,10
1544612400,12988950,4844150,57
1544612400,12950650,4824450,17
1544612400,12944350,4813550,16
1544612400,12957150,4854650,36
1544612400,12950750,4800550,40
1544612400,12950750,4803250,24
1544612400,12950750,4824450,12
1544612400,12970050,4820550,11
1544612400,12938050,4850650,50
1544612400,12976450,4808350,179
1544612400,12976450,4816950,11
1544612400,12938150,4828750,11
1544612400,12963750,4862350,13
1544612400,12976550,4826550,28
1544612400,12970250,4809950,23
1544612400,12970250,4824050,19
1544612400,13008650,4892750,38
1544612400,12951050,4799650,28
1544612400,12931950,4804550,47
1544612400,12925550,4834350,14
1544612400,12996050,4829950,19
1544612400,12912950,4795150,17
1544612400,12925750,4801450,14
1544612400,12945050,4823150,44
1544612400,12957850,4834050,125
1544612400,12951650,4836650,22
1544612400,12945350,4824050,27
1544612400,12913350,4906550,19
1544612400,12951750,4812350,35
1544612400,12964550,4836150,52
1544612400,12977350,4800150,20
